name,,full_address,latitude,longitude,city,state,zip_code,phone_number,website,google_maps_url,mailing_address,contact_person,email,Coords,Unnamed: 4,Unnamed: 5,Unnamed: 6,summary
Cranston's Pub,,"13108 S Portage St, Doylestown, OH 44230, USA",40.959452,-81.715676,Doylestown,OH,44230,(330) 658-4706,http://www.cranstonspub.com/,https://maps.google.com/?cid=18326007268564953447,,,,"40.959452, -81.715676",,,,"Step into Cranston's Pub, a cherished Doylestown spot since 2013, where you can indulge in mouthwatering pizzas and an incredible selection of German and Scottish beers on tap. With its lively, family-friendly environment, it's the perfect place for anyone seeking a delightful dining experience filled with delicious bites and unforgettable moments. Ideal for both locals and visitors looking for a taste of authentic pub fare, Cranston's Pub promises a fantastic time with great service and a friendly atmosphere."
Creekside cabinets,,"61 Township Rd 580, West Salem, OH 44287, USA",40.9728319,-82.139417,West Salem,OH,44287,,,https://maps.google.com/?cid=12542894938765948217,,,,"40.9728319, -82.139417",,,,"Looking for handcrafted, high-quality cabinets? Creekside Cabinets specializes in creating custom cabinetry solutions for your home or business, with a focus on quality craftsmanship and attention to detail. Ideal for homeowners and contractors seeking personalized designs and superior construction, Creekside Cabinets transforms your vision into reality."
Creston Community Park,,"10399 Wooster Pike, Creston, OH 44217, USA",40.9891203,-81.8923773,Creston,OH,44217,,,https://maps.google.com/?cid=7764944035320275620,,,,"40.9891203, -81.8923773",,,,"Discover outdoor fun at Creston Community Park, located at 10399 Wooster Pike, Creston, OH. This park is an ideal destination for families and recreation enthusiasts, offering playgrounds, picnic shelters, and sports facilities including basketball and tennis courts, baseball fields, and a walking trail. With its peaceful setting, it's perfect for a relaxing day in nature."
Creston Station,,"227 Coulter St, Creston, OH 44217, USA",40.9817177,-81.9069761,Creston,OH,44217,(330) 435-4502,https://crestonstation.com/,https://maps.google.com/?cid=1859386007561693453,,,,"40.9817177, -81.9069761",,,,"Discover comfortable and quiet community living at Creston Station, an apartment community designed for those 62 years of age or older, and disabled individuals regardless of age. These thoughtfully designed 1 and 2 bedroom apartment homes include utilities and offer amenities such as a 24-hour laundry room, community room, and even a vegetable garden, making it an ideal home for those seeking a relaxed and engaging environment. Creston Station is also pet-friendly."
Creston u12 soccer field,,"138 Forest View Ct, Creston, OH 44217, USA",40.9906632,-81.888415,Creston,OH,44217,,,https://maps.google.com/?cid=13235514452871784217,,,,"40.9906632, -81.888415",,,,"Get your young soccer stars in the game at Creston U12 soccer field! This well-maintained field provides a safe and fun environment for kids to develop their soccer skills and teamwork. Located in a quiet community, it's perfect for families and youth sports enthusiasts looking for a local place to play and enjoy the outdoors."
CrossFit Depth,,"70 Industrial St, Rittman, OH 44270, USA",40.9747776,-81.7750046,Rittman,OH,44270,(404) 434-1164,,https://maps.google.com/?cid=11144767839081263614,,,,"40.9747776, -81.7750046",,,,"Ready to transform your fitness journey? CrossFit Depth in Rittman offers personalized training and expert coaching by Greg McElravy, ensuring safe and effective workouts for individuals of all fitness levels. With a supportive community and varied classes, this gym is ideal for those seeking results-driven fitness in a welcoming atmosphere, helping you achieve your goals and build positive lifestyle habits."
CrossFit Orrville,,"1330 N Main St, Orrville, OH 44667, USA",40.855274,-81.763083,Orrville,OH,44667,(330) 641-9408,https://www.crossfitorrville.com/,https://maps.google.com/?cid=7355268351079256297,,,,"40.855274, -81.763083",,,,"Looking for a supportive and inclusive fitness community? CrossFit Orrville, located at 1330 N Main St, offers dynamic, constantly varied workouts tailored to all fitness levels. With certified coaches guiding you through CrossFit's proven methods, you'll boost strength, endurance, and overall well-being in an encouraging atmosphere. Perfect for anyone seeking functional fitness and expert guidance, CrossFit Orrville helps members improve their lives through health and community."
CrossFit Steadfast,,"2025 W Highland Ave, Wooster, OH 44691, USA",40.8300429,-81.9767717,Wooster,OH,44691,(330) 946-5121,https://www.crossfitsteadfast.com/,https://maps.google.com/?cid=15697201248160924129,,,,"40.8300429, -81.9767717",,,,"Unleash your potential at CrossFit Steadfast, Wooster's premier CrossFit gym, where expert coaching and a supportive community converge to transform your fitness journey. Whether you're looking to build strength, increase endurance, or achieve sport-specific goals, CrossFit Steadfast offers a range of programs tailored to your individual needs, making it perfect for anyone from fitness beginners to seasoned athletes. Join today and experience the difference that expert coaching, engaging workouts, and a supportive community can make in your fitness journey!"
CrossFit Wooster,,"2084 Long Rd, Wooster, OH 44691, USA",40.8138669,-81.9109809,Wooster,OH,44691,(330) 882-7388,http://www.crossfitwooster.com/,https://maps.google.com/?cid=9298513191328849475,,,,"40.8138669, -81.9109809",,,,"Unleash your inner athlete at CrossFit Wooster, a gym dedicated to building relationships and achieving your fitness goals. They offer group classes and personal training, focusing on weight loss, strength gain, and overall improved health within a supportive community. Whether you're a seasoned CrossFit enthusiast or just beginning your fitness journey, CrossFit Wooster provides the coaching and environment to help you succeed."
CSX Transportation,,"Doylestown, OH 44230, USA",40.9708595,-81.6965713,Doylestown,OH,44230,,,https://maps.google.com/?cid=17898036717524676750,,,,"40.9708595, -81.6965713",,,,"CSX Transportation in Doylestown, OH, is a vital hub for rail-based freight transport, connecting businesses to major markets across the eastern U.S. and beyond. As one of the leading transportation companies in North America, CSX offers traditional rail services and intermodal solutions for various commodities, ensuring efficient and reliable delivery for its customers. Ideal for businesses seeking streamlined and sustainable shipping options, CSX plays a crucial role in supporting the regional and national economy."
"Curry Pot, The",,"206 Beall Ave, Wooster, Ohio 44691.0",40.8004993,-81.9349291,,,,330-464-9708,,,,,,"40.8004993, -81.93492909999999",,,,"Craving authentic Indian cuisine? The Curry Pot, located in Wooster, Ohio, offers a diverse menu featuring flavorful dishes like Butter Chicken and Chicken Tikka Masala, with vegetarian and vegan options available. With its warm atmosphere and friendly staff, The Curry Pot is perfect for anyone looking for a cultural dining experience and a taste of India."
Dalton Dari-ette,,"240 S Mill St, Dalton, OH 44618, USA",40.7944575,-81.6938279,Dalton,OH,44618,(330) 828-2563,http://www.daltondariette.com/,https://maps.google.com/?cid=16200912396830546712,,,,"40.7944575, -81.6938279",,,,"Since 1957, Dalton Dari-ette has been serving up scoops of happiness and classic American fare in a nostalgic, community-centered atmosphere. Offering everything from soft-serve ice cream and Arctic Swirls to burgers and fries, this family-friendly drive-in is perfect for those seeking a taste of small-town charm and delicious, made-to-order meals. Stop by Dalton Dari-ette for a memorable treat that will bring you back in time!"
Dalton Hardware Inc,,"16 E Main St, Dalton, OH 44618, USA",40.799061,-81.694453,Dalton,OH,44618,(330) 828-2222,,https://maps.google.com/?cid=4063208119237859824,,,,"40.799061, -81.694453",,,,"Step back in time and discover quality tools and personalized service at Dalton Hardware Inc, a true gem in Dalton, Ohio, since 1945. This old-fashioned hardware store offers a wide selection of hardware, paint, and more, making it a haven for DIY enthusiasts, homeowners, and contractors alike. Experience the charm of a small-town shop where friendly experts provide one-on-one assistance, ensuring you find exactly what you need for your next project."
Dalton Village Park,,"Dalton Village Park, Dalton, OH 44618, USA",40.7963647,-81.6957609,Dalton,OH,44618,,,https://maps.google.com/?cid=9943742989675988598,,,,"40.7963647, -81.6957609",,,,"Dalton Village Park offers a peaceful retreat in the heart of Dalton, perfect for walkers, runners, and families seeking outdoor recreation. With lush greenery, well-maintained paths, and a baseball court, the park provides a scenic backdrop for leisurely strolls and energetic activities. Whether you're a fitness enthusiast or simply looking to unwind in nature, Dalton Village Park promises a refreshing experience for all."
Dan Wakefield - State Farm Insurance Agent,,"1821 Cleveland Rd, Wooster, OH 44691, USA",40.821647,-81.934523,Wooster,OH,44691,(330) 264-6070,http://www.danwakefieldinsurance.com/?cmpid=bxyu_blm_0001,https://maps.google.com/?cid=7480005562698009329,,,,"40.821647, -81.934523",,,,"Looking for a reliable insurance partner in Wooster? Dan Wakefield at State Farm offers personalized service and comprehensive coverage for auto, home, life, and business. With a friendly, professional team, Dan is dedicated to helping families find the right protection at an excellent price, making him an ideal choice for those seeking a trusted local agent."
Dari-land Ice cream,,"306 W Liberty St, Wooster, Ohio 44691.0",40.79749,-81.9432438,,,,330-263-1700,,,,,,"40.79749, -81.94324379999999",,,,"Since 1965, Dari-Land Ice Cream has been a family-owned Wooster staple, serving up fresh ingredient treats made with love. From classic cones and flurries to loaded super sundaes, they offer a wide variety of sweet and savory items that the whole family will enjoy. Stop by Dari-Land for a taste of tradition and a smile with every scoop!"
Dari-land Ice cream Smithville,,"736 E Main St, Smithville, Ohio 44677.0",40.869044,-81.8506155,,,,330-263-1700,,,,,,"40.869044, -81.85061549999999",,,,"Dari-Land Ice Cream in Smithville is a local favorite known for its rich, creamy ice cream and generous portions, offering a delightful array of flavors that will satisfy any sweet tooth. With its friendly atmosphere and fair prices, it's the perfect spot for families and individuals alike to cool off and enjoy a delicious dessert. Stop by Dari-Land for a sweet treat and experience the joy that has made it a beloved community gem!"
Days Inn by Wyndham Wooster,,"789 E Milltown Rd, Wooster, OH 44691, USA",40.8398082,-81.9303663,Wooster,OH,44691,(330) 439-5749,https://www.wyndhamhotels.com/days-inn/wooster-ohio/days-inn-wooster/overview?CID=LC:iqv0j1dklijly45:70120&iata=00093796,https://maps.google.com/?cid=14456286466813081558,,,,"40.8398082, -81.9303663",,,,"Looking for a comfortable and convenient stay in Wooster, Ohio? Days Inn by Wyndham Wooster offers cozy accommodations with amenities like an indoor pool, hot tub, and free continental breakfast, perfect for families and budget-conscious travelers. Relax and unwind with their spa services and enjoy easy access to local attractions like the Wayne County Fairgrounds and College of Wooster."
