name,category,full_address,latitude,longitude,city,state,zip_code,phone_number,website,google_maps_url,mailing_address,contact_person,email
Wayne County Community Foundation,point_of_interest,"517 N Market St, Wooster, OH 44691, USA",40.80329400000001,-81.9410207,Wooster,OH,44691,(330) 262-3877,https://www.waynecountycommunityfoundation.org/,https://maps.google.com/?cid=3545287827179441153,,,
Wayne County Convention & Visitors Bureau,point_of_interest,"428 W Liberty St, Wooster, OH 44691, USA",40.7971184,-81.94670479999999,Wooster,OH,44691,(330) 264-1800,http://www.wccvb.com/,https://maps.google.com/?cid=9881926615550510572,,,
Wooster Memorial Park (formerly Spangler),point_of_interest,"5197 Silver Rd, Wooster, OH 44691, USA",40.8110073,-82.02304439999999,Wooster,OH,44691,,http://www.friendsofwmp.com/,https://maps.google.com/?cid=9264370593413186044,,,
Wayne County Health Department,point_of_interest,"244 W South St, Wooster, OH 44691, USA",40.7962621,-81.9424422,Wooster,OH,44691,(330) 264-9590,http://wayne-health.org/,https://maps.google.com/?cid=6394504676962746847,,,
Wayne County Children's Services,point_of_interest,"2534 Burbank Rd, Wooster, OH 44691, USA",40.8305099,-81.9396615,Wooster,OH,44691,(330) 345-5340,https://www.waynecsb.org/,https://maps.google.com/?cid=5037549830247015966,,,
Ohio State University Extension-Wayne County,point_of_interest,"428 W Liberty St #12, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 264-8722,https://extension.osu.edu/wayne-county-office,https://maps.google.com/?cid=6654702372866893339,,,
Wayne County Home Arrest Department,point_of_interest,"215 N Grant St, Wooster, OH 44691, USA",40.7992815,-81.9430046,Wooster,OH,44691,(330) 345-3624,https://www.waynemunicipalcourt.org/home-arrest/,https://maps.google.com/?cid=6445243548407005786,,,
Wayne Economic Development Council,point_of_interest,"542 E Liberty St, Wooster, OH 44691, USA",40.7995665,-81.9332021,Wooster,OH,44691,(330) 264-2411,http://waynecountyedc.com/,https://maps.google.com/?cid=13125474966310842904,,,
Wooster Hope Center,point_of_interest,"807 Spruce St, Wooster, OH 44691, USA",40.79007489999999,-81.9406946,Wooster,OH,44691,(330) 683-2242 ext. 2,http://woosterhopecenter.org/,https://maps.google.com/?cid=16732494888357673078,,,
Wayne County Speedway,point_of_interest,"1083 N Carr Rd, Orrville, OH 44667, USA",40.81041039999999,-81.7830366,Orrville,OH,44667,(330) 465-2258,http://www.waynecountyspeedway.com/,https://maps.google.com/?cid=16735708563620144161,,,
Wayne County Commissioners,point_of_interest,"428 W Liberty St, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 287-5400,,https://maps.google.com/?cid=15421645544383910181,,,
Wayne Manor,point_of_interest,"4138 Swanson Blvd, Wooster, OH 44691, USA",40.8595988,-81.8872629,Wooster,OH,44691,(330) 345-9050,https://www.sprengerhealthcare.com/facility/wayne-manor-assisted-living/,https://maps.google.com/?cid=7720129716653978216,,,
Wayne County Outdoor Service's LLC,point_of_interest,"7726 Fox Lake Rd, Sterling, OH 44276, USA",40.8887911,-81.8338139,Sterling,OH,44276,(330) 466-2134,http://waynecountyoutdoorservicesllc.com/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=17241188947382033392,,,
Habitat for Humanity,point_of_interest,"2700 Akron Rd, Wooster, OH 44691, USA",40.8305458,-81.9091863,Wooster,OH,44691,(330) 263-1713,https://waynehabitat.org/who-we-are/contact.html,https://maps.google.com/?cid=17615193407113737906,,,
The Greater Wayne County Food Bank,point_of_interest,"807 Spruce St, Wooster, OH 44691, USA",40.7900486,-81.940707,Wooster,OH,44691,(330) 683-2242,,https://maps.google.com/?cid=13134000394818475450,,,
Wayne Holmes Info Referral,point_of_interest,"215 S Walnut St, Wooster, OH 44691, USA",40.79629010000001,-81.94144759999999,Wooster,OH,44691,(330) 263-6363,,https://maps.google.com/?cid=10540428300984212596,,,
Wayne County WIC Office,point_of_interest,"244 W South St, Wooster, OH 44691, USA",40.79628529999999,-81.94234139999999,Wooster,OH,44691,(330) 264-1942,https://odh.ohio.gov/wps/portal/gov/odh/know-our-programs/Women-Infants-Children/WIC-Clinics/clinic-8500,https://maps.google.com/?cid=18288086618322712955,,,
Wayne County Administration Building,point_of_interest,"428-438 W Liberty St, Wooster, OH 44691, USA",40.7973277,-81.9465667,Wooster,OH,44691,,,https://maps.google.com/?cid=3877985505423368941,,,
Wooster Memorial Park-Education Area,point_of_interest,"RX7C+6VR, Wooster, OH 44691, USA",40.8131571,-82.02786929999999,Wooster,OH,44691,(330) 234-3157,https://www.friendsofwmp.com/,https://maps.google.com/?cid=5654435607193904764,,,
Wayne County Planning Department,point_of_interest,"428 W Liberty St, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 287-5420,,https://maps.google.com/?cid=1600300245630554917,,,
Wayne Center for the Arts,point_of_interest,"237 S Walnut St, Wooster, OH 44691, USA",40.7957761,-81.9415973,Wooster,OH,44691,(330) 264-2787,https://wayneartscenter.org/,https://maps.google.com/?cid=2980921800126674157,,,
Wayne County Historical Society of Ohio,point_of_interest,"546 E Bowman St, Wooster, OH 44691, USA",40.8055572,-81.9321975,Wooster,OH,44691,(330) 264-8856,http://waynehistoricalohio.org/,https://maps.google.com/?cid=15853200362775083204,,,
Catholic Charities Wayne County,point_of_interest,"521 Beall Ave, Wooster, OH 44691, USA",40.8042496,-81.9340004,Wooster,OH,44691,(330) 262-7836,https://ccdocle.org/wayne,https://maps.google.com/?cid=1646962062570314441,,,
Wayne County Small Claims,point_of_interest,"215 N Grant St, Wooster, OH 44691, USA",40.7992815,-81.9430046,Wooster,OH,44691,(330) 287-5668,https://www.waynemunicipalcourt.org/civil-small-claims/,https://maps.google.com/?cid=16055429071579558557,,,
Wayne Metropolitan Housing Authority,point_of_interest,"345 N Market St, Wooster, OH 44691, USA",40.8016268,-81.9404814,Wooster,OH,44691,(330) 264-2727,http://www.waynemha.org/,https://maps.google.com/?cid=6633594338812670347,,,
YMCA of Wayne County,point_of_interest,"1038 Country Club Dr, Wooster, OH 44691, USA",40.8179928,-81.9581608,Wooster,OH,44691,(330) 264-7673,http://ymcawayne.org/,https://maps.google.com/?cid=9258257412860906560,,,
Wayne County Child Support,point_of_interest,"428 W Liberty St, Wooster, OH 44691, USA",40.7971397,-81.94670219999999,Wooster,OH,44691,(330) 287-5600,https://waynecountycsea.org/,https://maps.google.com/?cid=10757242687316167962,,,
Wayne Presbyterian Church,point_of_interest,"7152 Burbank Rd, Wooster, OH 44691, USA",40.88660309999999,-81.9694622,Wooster,OH,44691,(330) 345-6071,http://www.waynechurch.org/,https://maps.google.com/?cid=12182196168441935654,,,
Wayne County Farm Bureau,point_of_interest,"2030 Portage Rd Suite A, Wooster, OH 44691, USA",40.82893169999999,-81.91052959999999,Wooster,OH,44691,(330) 263-7456,https://ofbf.org/community/counties/wayne/,https://maps.google.com/?cid=18119243804654260249,,,
Salvation Army,point_of_interest,"437 S Market St, Wooster, OH 44691, USA",40.7938129,-81.93931239999999,Wooster,OH,44691,(330) 264-4704,https://easternusa.salvationarmy.org/northeast-ohio/wooster/,https://maps.google.com/?cid=11582372057760047839,,,
Wayne County Democratic Party,point_of_interest,"503 E Liberty St, Wooster, OH 44691, USA",40.79871529999999,-81.9339073,Wooster,OH,44691,(330) 264-8683,http://www.waynedemocrats.org/,https://maps.google.com/?cid=1252920566802583532,,,
Ohio Department of Transportation,point_of_interest,"1661 Geyers Chapel Rd, Wooster, OH 44691, USA",40.8185034,-81.8946859,Wooster,OH,44691,(330) 262-2821,https://www.transportation.ohio.gov/,https://maps.google.com/?cid=11838136125096722811,,,
YMCA of Orrville Ohio,point_of_interest,"1801 Smucker Rd, Orrville, OH 44667, USA",40.85990199999999,-81.787801,Orrville,OH,44667,(330) 683-2153,http://ymcawayne.org/,https://maps.google.com/?cid=7180357428924826867,,,
Wayne County Title Agency Inc.,point_of_interest,"141 E Liberty St, Wooster, OH 44691, USA",40.7982303,-81.9388235,Wooster,OH,44691,(330) 262-2916,http://www.waynecountytitle.com/,https://maps.google.com/?cid=16676112983368370561,,,
Wayne County Sheriff,point_of_interest,"201 W North St, Wooster, OH 44691, USA",40.7994218,-81.9422049,Wooster,OH,44691,(330) 287-5750,http://waynecountysheriff.com/,https://maps.google.com/?cid=16931346493792757745,,,
Wayne County Fairgrounds,establishment,"199 Vanover St, Wooster, OH 44691, USA",40.797116,-81.95074,Wooster,OH,44691,(330) 262-8001,https://www.waynecountyfairohio.com/,https://maps.google.com/?cid=2757297874744203352,,,
Wayne County Historical Society of Ohio,establishment,"546 E Bowman St, Wooster, OH 44691, USA",40.8055572,-81.9321975,Wooster,OH,44691,(330) 264-8856,http://waynehistoricalohio.org/,https://maps.google.com/?cid=15853200362775083204,,,
Wayne County Health Department,establishment,"244 W South St, Wooster, OH 44691, USA",40.7962621,-81.9424422,Wooster,OH,44691,(330) 264-9590,http://wayne-health.org/,https://maps.google.com/?cid=6394504676962746847,,,
United Way of Wayne and Holmes Counties,establishment,"215 S Walnut St, Wooster, OH 44691, USA",40.79629010000001,-81.94144759999999,Wooster,OH,44691,(330) 263-6363,https://www.uwwh.org/,https://maps.google.com/?cid=4033278587828374552,,,
Wayne County Engineering,establishment,"3151 W Old Lincoln Way, Wooster, OH 44691, USA",40.80297760000001,-81.99989450000001,Wooster,OH,44691,(330) 287-5500,http://www.wayne-county-engineer.com/,https://maps.google.com/?cid=15201981459829855520,,,
Wayne County Republican,establishment,"5200 Cleveland Rd Unit B, Wooster, OH 44691, USA",40.8622519,-81.9242701,Wooster,OH,44691,(330) 804-0019,http://www.waynecountyrepublican.com/,https://maps.google.com/?cid=3119875162474776674,,,
Wayne County Fair Event Center,establishment,"199 Vanover St, Wooster, OH 44691, USA",40.7959634,-81.9498151,Wooster,OH,44691,(330) 262-8001,https://waynecountyfairohio.com/event-center-facilities/,https://maps.google.com/?cid=12742766421818876298,,,
Wayne Metropolitan Housing Authority,establishment,"345 N Market St, Wooster, OH 44691, USA",40.8016268,-81.9404814,Wooster,OH,44691,(330) 264-2727,http://www.waynemha.org/,https://maps.google.com/?cid=6633594338812670347,,,
OhioMeansJobs - Wayne County,establishment,"356 W North St, Wooster, OH 44691, USA",40.7985528,-81.9451758,Wooster,OH,44691,(330) 264-5060,https://everybodyworks.org/wayne,https://maps.google.com/?cid=9002365918717617718,,,
Wayne County Recorder,establishment,"428 W Liberty St, Wooster, OH 44691, USA",40.7971107,-81.9467047,Wooster,OH,44691,(330) 287-5460,,https://maps.google.com/?cid=10485664649471411710,,,
Wayne County Tax Map Office,establishment,"428 W Liberty St, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 287-5495,https://wayne-county-engineer.com/tax-map/,https://maps.google.com/?cid=6721852533068526857,,,
Wayne County Home Arrest Department,establishment,"215 N Grant St, Wooster, OH 44691, USA",40.7992815,-81.9430046,Wooster,OH,44691,(330) 345-3624,https://www.waynemunicipalcourt.org/home-arrest/,https://maps.google.com/?cid=6445243548407005786,,,
Ohio State University Extension-Wayne County,establishment,"428 W Liberty St #12, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 264-8722,https://extension.osu.edu/wayne-county-office,https://maps.google.com/?cid=6654702372866893339,,,
Wayne Economic Development Council,establishment,"542 E Liberty St, Wooster, OH 44691, USA",40.7995665,-81.9332021,Wooster,OH,44691,(330) 264-2411,http://waynecountyedc.com/,https://maps.google.com/?cid=13125474966310842904,,,
Wayne County Auditor,establishment,"428 W Liberty St #1, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 287-5430,http://waynecountyauditor.org/,https://maps.google.com/?cid=12293250633758597142,,,
Wayne County Clerk of Courts,establishment,"107 W Liberty St, Wooster, OH 44691, USA",40.79828210000001,-81.94015739999999,Wooster,OH,44691,(330) 287-5590,https://www.wayneclerkofcourts.org/,https://maps.google.com/?cid=5002145398812669985,,,
Wayne County Care Center,establishment,"876 S Geyers Chapel Rd, Wooster, OH 44691, USA",40.785831,-81.8956883,Wooster,OH,44691,(330) 262-1786,https://www.waynecountycarecenter.com/,https://maps.google.com/?cid=15773521280946302467,,,
Wayne County WIC Office,establishment,"244 W South St, Wooster, OH 44691, USA",40.79628529999999,-81.94234139999999,Wooster,OH,44691,(330) 264-1942,https://odh.ohio.gov/wps/portal/gov/odh/know-our-programs/Women-Infants-Children/WIC-Clinics/clinic-8500,https://maps.google.com/?cid=18288086618322712955,,,
Wayne County Child Support,establishment,"428 W Liberty St, Wooster, OH 44691, USA",40.7971397,-81.94670219999999,Wooster,OH,44691,(330) 287-5600,https://waynecountycsea.org/,https://maps.google.com/?cid=10757242687316167962,,,
Olde Jaol Steakhouse and Tavern,establishment,"215 N Walnut St, Wooster, OH 44691, USA",40.7996597,-81.94165799999999,Wooster,OH,44691,(330) 262-3333,https://www.oldejaol.com/,https://maps.google.com/?cid=303714742310527210,,,
Wayne County Administration Building,establishment,"428-438 W Liberty St, Wooster, OH 44691, USA",40.7973277,-81.9465667,Wooster,OH,44691,,,https://maps.google.com/?cid=3877985505423368941,,,
Meals On Wheels-Stark & Wayne,establishment,"241 S Bever St, Wooster, OH 44691, USA",40.79661040000001,-81.9367292,Wooster,OH,44691,,,https://maps.google.com/?cid=9624560173839206501,,,
Wayne County Marriage License,establishment,"107 W Liberty St, Wooster, OH 44691, USA",40.7984884,-81.94028999999999,Wooster,OH,44691,(330) 287-5575,https://www.wayneprobateandjuvenile.org/probate-other-case-types/marriage-licenses,https://maps.google.com/?cid=6474911876519089014,,,
"OneEighty, Inc.",establishment,"104 Spink St, Wooster, OH 44691, USA",40.7995702,-81.9324577,Wooster,OH,44691,(330) 264-8498,http://www.one-eighty.org/,https://maps.google.com/?cid=10799089174496841915,,,
Wayne County Sheriff,establishment,"201 W North St, Wooster, OH 44691, USA",40.7994218,-81.9422049,Wooster,OH,44691,(330) 287-5750,http://waynecountysheriff.com/,https://maps.google.com/?cid=16931346493792757745,,,
Wayne County Municipal Court,establishment,"207 N Main St, Orrville, OH 44667, USA",40.84168869999999,-81.76463679999999,Orrville,OH,44667,(330) 682-4085,,https://maps.google.com/?cid=3247782632264965182,,,
Wooster Hope Center,establishment,"807 Spruce St, Wooster, OH 44691, USA",40.79007489999999,-81.9406946,Wooster,OH,44691,(330) 683-2242 ext. 2,http://woosterhopecenter.org/,https://maps.google.com/?cid=16732494888357673078,,,
Wayne County Children's Services,establishment,"2534 Burbank Rd, Wooster, OH 44691, USA",40.8305099,-81.9396615,Wooster,OH,44691,(330) 345-5340,https://www.waynecsb.org/,https://maps.google.com/?cid=5037549830247015966,,,
Wayne County Job and Family Services,establishment,"356 W North St, Wooster, OH 44691, USA",40.7984214,-81.94497860000001,Wooster,OH,44691,(330) 287-5800,https://www.waynecountydjfs.com/,https://maps.google.com/?cid=2134530711172689576,,,
Wayne Holmes Info Referral,establishment,"215 S Walnut St, Wooster, OH 44691, USA",40.79629010000001,-81.94144759999999,Wooster,OH,44691,(330) 263-6363,,https://maps.google.com/?cid=10540428300984212596,,,
Wayne County Building Inspect,establishment,"428 W Liberty St # 3, Wooster, OH 44691, USA",40.7972988,-81.9465681,Wooster,OH,44691,(330) 287-5525,http://www.wayneohio.org/,https://maps.google.com/?cid=607573475120332827,,,
Wayne County Commissioners,establishment,"428 W Liberty St, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 287-5400,,https://maps.google.com/?cid=15421645544383910181,,,
Wayne County Prosecuting Atty,establishment,"115 W Liberty St, Wooster, OH 44691, USA",40.798227,-81.94045410000001,Wooster,OH,44691,(330) 262-3030,,https://maps.google.com/?cid=3076057532905179249,,,
Wayne County Coroner,establishment,"128 E Milltown Rd, Wooster, OH 44691, USA",40.8437629,-81.93907469999999,Wooster,OH,44691,(330) 345-5891,,https://maps.google.com/?cid=12442128649721608661,,,
The Leaf Restaurant,establishment,"203 W Liberty St, Wooster, OH 44691, USA",40.79803,-81.94170539999999,Wooster,OH,44691,(330) 804-0126,http://theleaf.restaurant/,https://maps.google.com/?cid=17576269968844403992,,,
Community Action Wayne/Medina,establishment,"88 N Main St, Rittman, OH 44270, USA",40.9752084,-81.7811795,Rittman,OH,44270,(330) 927-1871,https://www.cawm.org/,https://maps.google.com/?cid=1259190994228211986,,,
Wayne County Prosecuting Atty,establishment,"215 N Grant St, Wooster, OH 44691, USA",40.7992815,-81.9430046,Wooster,OH,44691,(330) 287-5633,,https://maps.google.com/?cid=11199240889941753722,,,
Wayne County Common Pleas Court,establishment,"107 W Liberty St, Wooster, OH 44691, USA",40.7984319,-81.94022,Wooster,OH,44691,(330) 287-5590,http://www.waynecourts.org/,https://maps.google.com/?cid=162635781565733977,,,
E&H Plumbing & Handyman,establishment,"115 S Market St, Wooster, OH 44691, USA",40.79763419999999,-81.94021500000001,Wooster,OH,44691,(330) 262-8821,https://plumbing.ehhardware.com/,https://maps.google.com/?cid=7007884935521569845,,,
Community Action Wayne/Medina,establishment,"905 Pittsburgh Ave, Wooster, OH 44691, USA",40.7976228,-81.9273098,Wooster,OH,44691,(330) 264-8677,http://www.cawm.org/,https://maps.google.com/?cid=2732941636340451612,,,
Beef 'O' Brady's,establishment,"244 S Market St, Wooster, OH 44691, USA",40.7960151,-81.93896579999999,Wooster,OH,44691,(330) 264-2226,https://www.beefobradys.com/wooster,https://maps.google.com/?cid=14081232456711812118,,,
The City Square Steakhouse,establishment,"140 S Market St, Wooster, OH 44691, USA",40.79747159999999,-81.9393979,Wooster,OH,44691,(330) 262-2489,https://www.citysquaresteakhouse.com/,https://maps.google.com/?cid=4157698552974798176,,,
Wayne County Board-Elections,establishment,"200 Vanover St, Wooster, OH 44691, USA",40.79664669999999,-81.9479411,Wooster,OH,44691,(330) 287-5480,http://waynecountyoh.gov/,https://maps.google.com/?cid=14239346676362587050,,,
Wayne County Probation Department,establishment,"215 N Grant St, Wooster, OH 44691, USA",40.7991569,-81.9428677,Wooster,OH,44691,(330) 287-5672,https://www.waynemunicipalcourt.org/adult-probation/,https://maps.google.com/?cid=2248371768198855314,,,
Muddy's,establishment,"335 E Liberty St, Wooster, OH 44691, USA",40.798621,-81.93562849999999,Wooster,OH,44691,(330) 264-2604,https://www.muddyswooster.net/,https://maps.google.com/?cid=15182309109801276021,,,
C. W. Burgerstein’s,establishment,"359 W Liberty St, Wooster, OH 44691, USA",40.79767469999999,-81.94467120000002,Wooster,OH,44691,(330) 264-8165,http://www.tjsrestaurants.com/,https://maps.google.com/?cid=11029082919114755576,,,
Catholic Charities Wayne County,establishment,"521 Beall Ave, Wooster, OH 44691, USA",40.8042496,-81.9340004,Wooster,OH,44691,(330) 262-7836,https://ccdocle.org/wayne,https://maps.google.com/?cid=1646962062570314441,,,
Bishops Restaurant,establishment,"1638 Old Columbus Rd, Wooster, OH 44691, USA",40.777892,-81.963574,Wooster,OH,44691,(330) 601-0204,https://bishopsfamilyrestaurant0140.s4shops.com/,https://maps.google.com/?cid=11338041549518276985,,,
Wayne County Veterans Services,establishment,"356 W North St, Wooster, OH 44691, USA",40.7985274,-81.9447745,Wooster,OH,44691,(330) 345-6638,https://dvs.ohio.gov/what-we-do/find-a-cvso/Wayne+County+Veterans+Service+Office,https://maps.google.com/?cid=7277740677571473176,,,
Wayne County Emergency Management,establishment,"201 W North St, Wooster, OH 44691, USA",40.79941090000001,-81.94247279999999,Wooster,OH,44691,(330) 262-9817,http://www.waynecountysheriff.com/,https://maps.google.com/?cid=894385403727575946,,,
Wayne County Outdoor Service's LLC,establishment,"7726 Fox Lake Rd, Sterling, OH 44276, USA",40.8887911,-81.8338139,Sterling,OH,44276,(330) 466-2134,http://waynecountyoutdoorservicesllc.com/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=17241188947382033392,,,
Local Roots Market & Café,establishment,"140 S Walnut St, Wooster, OH 44691, USA",40.79722220000001,-81.9411111,Wooster,OH,44691,(330) 263-5336,http://www.localrootswooster.com/,https://maps.google.com/?cid=7424488131517633858,,,
OH-YO! Frozen Yogurt,establishment,"4182 Burbank Rd C, Wooster, OH 44691, USA",40.84997440000001,-81.9487683,Wooster,OH,44691,(330) 345-1012,,https://maps.google.com/?cid=9355327625968823282,,,
Wayne County Democratic Party,establishment,"503 E Liberty St, Wooster, OH 44691, USA",40.79871529999999,-81.9339073,Wooster,OH,44691,(330) 264-8683,http://www.waynedemocrats.org/,https://maps.google.com/?cid=1252920566802583532,,,
Wayne County Soil and Water Conservation District,establishment,"428 W Liberty St, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 263-5376,http://www.wayneswcd.org/,https://maps.google.com/?cid=2855444388939568054,,,
Wayne County Judge's Office,establishment,"215 N Grant St, Wooster, OH 44691, USA",40.7992815,-81.9430046,Wooster,OH,44691,(330) 287-5663,,https://maps.google.com/?cid=4718508529090964288,,,
Wayne County Speedway,establishment,"1083 N Carr Rd, Orrville, OH 44667, USA",40.81041039999999,-81.7830366,Orrville,OH,44667,(330) 465-2258,http://www.waynecountyspeedway.com/,https://maps.google.com/?cid=16735708563620144161,,,
Wayne County Victim/Witness Asst,establishment,"115 W Liberty St, Wooster, OH 44691, USA",40.7982307,-81.9404235,Wooster,OH,44691,(330) 262-2070,,https://maps.google.com/?cid=12925654220510663638,,,
Wayne County Municipal Court,establishment,"215 N Grant St, Wooster, OH 44691, USA",40.7993183,-81.94308889999999,Wooster,OH,44691,(330) 287-5650,http://www.waynecourts.org/,https://maps.google.com/?cid=3682547846415629075,,,
Hero House,establishment,"141 N Bever St, Wooster, OH 44691, USA",40.7995858,-81.93683519999999,Wooster,OH,44691,(330) 262-8166,,https://maps.google.com/?cid=14246113026235298020,,,
